bikeID,lat,lng
0210059343#,31.386133,121.398449
0210059424#,31.340332,121.415841
0210059505#,31.396654,121.423538
0210059591#,31.352142,121.446812
0210059630#,31.324474,121.439667
0210059663#,31.367797,121.433721
0210059684#,31.366126,121.443148
0210059712#,31.329704,121.399335
0210059724#,31.367649,121.541053
0210059736#,31.337956,121.528705
0210059802#,31.352178,121.459834
0210059836#,31.342171,121.524703
0210059848#,31.328328,121.453448
0210059864#,31.35433,121.586512
0210059891#,31.394261,121.430821
0210059895#,31.348251,121.438613
0210060176#,31.350967,121.42491
0210060278#,31.34748,121.594597
0210060478#,31.359205,121.449085
0210060512#,31.383547,121.45613
0210060533#,31.343091,121.436385
0210060564#,31.403548,121.209148
0210060574#,31.344777,121.364815
0210060626#,31.364252,121.355223
0210060640#,31.389609,121.364859
0210060679#,31.360171,121.439884
0210060686#,31.343116,121.356584
0210060698#,31.374081,121.449787
0210060722#,31.352789,121.350379
0210060733#,31.332189,121.471125
0210060786#,31.32928,121.393918
0210060825#,31.327811,121.527837
0210060877#,31.351552,121.501484
0210060882#,31.355615,121.222698
0210060969#,31.325571,121.586544
0210060972#,31.324443,121.2017
0210060995#,31.339063,121.392504
0210061043#,31.355291,121.445992
0210061172#,31.379254,121.46319
0210061194#,31.380139,121.426127
0210061201#,31.320565,121.332648
0210061388#,31.358143,121.54917
0210061392#,31.321425,121.580935
0210061446#,31.329221,121.509414
0210061486#,31.341136,121.403261
0210061499#,31.3202,121.461406
0210061631#,31.357872,121.410064
0210061643#,31.331066,121.608514
0210061646#,31.352952,121.581668
0210061683#,31.387002,121.412494
0210061738#,31.36889,121.516705
0210061829#,31.35895,121.549861
0210061854#,31.367638,121.555063
0210061965#,31.328354,121.366922
0210061991#,31.321741,121.537026
0210061999#,31.349778,121.494417
0210062033#,31.350138,121.458235
0210062046#,31.399123,121.365115
0210062111#,31.319036,121.467187
0210062155#,31.36312,121.443941
0210062259#,31.349697,121.559717
0210062271#,31.337372,121.494693
0210062285#,31.370733,121.353777
0210062420#,31.336221,121.403731
0210062506#,31.334109,121.44685
0210062508#,31.367247,121.360328
0210062558#,31.319607,121.276083
0210062578#,31.35507,121.378436
0210062616#,31.35095,121.427728
0210062687#,31.370512,121.416963
0210062876#,31.341558,121.59115
0210062895#,31.333871,121.409301
0210062900#,31.379256,121.524267
0210062927#,31.358788,121.447904
0210062945#,31.360883,121.545526
0210062958#,31.337037,121.473302
0210063044#,31.329418,121.283209
0210063103#,31.373098,121.340073
0210063106#,31.369,121.406991
0210063107#,31.329757,121.399408
0210063120#,31.32858,121.599145
0210063129#,31.331781,121.52569
0210063171#,31.357661,121.458341
0210063195#,31.372859,121.500159
0210063205#,31.373335,121.455059
0210063218#,31.351528,121.378715
0210063223#,31.338203,121.488693
0210063250#,31.3225,121.524295
0210063297#,31.360976,121.55454
0210063371#,31.371328,121.492296
0210063379#,31.335806,121.478915
0210063407#,31.332422,121.517943
0210063408#,31.33568,121.425238
0210063413#,31.363842,121.356401
0210063443#,31.377732,121.408731
0210063448#,31.322632,121.520383
0210063456#,31.337772,121.484735
0210063460#,31.320702,121.335246
0210063489#,31.351397,121.444603
0210063511#,31.344551,121.35293
0210063572#,31.353752,121.232489
0210063606#,31.345056,121.39779
0210063625#,31.338396,121.428984
0210063698#,31.363715,121.437596
0210063813#,31.376581,121.228428
0210063831#,31.32685,121.591128
0210063887#,31.325685,121.60079
0210063943#,31.355587,121.557722
0210063998#,31.320416,121.29212
0210064019#,31.343805,121.581948
0210064023#,31.318235,121.506126
0210064088#,31.337357,121.494715
0210064137#,31.342171,121.524641
0210064156#,31.325985,121.305354
0210064171#,31.384523,121.408896
0210064182#,31.339071,121.392272
0210064206#,31.354309,121.565919
0210064296#,31.374104,121.425065
0210064399#,31.344452,121.366578
0210064438#,31.345196,121.356575
0210064445#,31.331947,121.407151
0210064448#,31.332769,121.498883
0210064492#,31.322452,121.489111
0210064502#,31.330213,121.555096
0210064523#,31.328498,121.506339
0210064542#,31.337976,121.510515
0210064606#,31.333972,121.491734
0210064608#,31.38392,121.493317
0210064634#,31.327257,121.390304
0210064638#,31.350342,121.448235
0210064703#,31.360434,121.322829
0210064769#,31.320383,121.48929
0210064798#,31.387999,121.431822
0210064846#,31.35821,121.409926
0210064857#,31.325879,121.543765
0210064900#,31.328884,121.383694
0210064967#,31.373204,121.466332
0210064990#,31.379887,121.460207
0210065058#,31.354694,121.366498
0210065100#,31.327259,121.623701
0210065154#,31.328401,121.383718
0210065156#,31.369374,121.430924
0210065161#,31.377236,121.393502
0210065203#,31.321249,121.465138
0210065226#,31.386835,121.419372
0210065334#,31.360958,121.471543
0210065409#,31.331183,121.482065
0210065468#,31.330866,121.373395
0210065477#,31.352688,121.503076
0210065523#,31.33922,121.570082
0210065541#,31.347745,121.453082
0210065671#,31.32855,121.48799
0210065725#,31.322539,121.436196
0210065738#,31.323329,121.483415
0210065765#,31.348603,121.356047
0210065767#,31.335638,121.519697
0210065790#,31.333567,121.523431
0210065813#,31.389466,121.457435
0210065907#,31.363807,121.571925
0210065928#,31.354188,121.355262
0210065930#,31.356239,121.45741
0210066011#,31.337734,121.528047
0210066062#,31.36921,121.529725
0210066098#,31.349135,121.379611
0210066136#,31.338888,121.435767
0210066235#,31.350503,121.434978
0210066241#,31.367767,121.388874
0210066332#,31.336375,121.419161
0210066537#,31.339837,121.39471
0210066632#,31.348268,121.375998
0210066643#,31.383245,121.388139
0210066663#,31.335718,121.467925
0210066685#,31.33963,121.402846
0210066737#,31.355134,121.446161
0210066739#,31.328286,121.368478
0210066792#,31.372874,121.473742
0210066818#,31.399811,121.238944
0210066821#,31.388735,121.392821
0210066831#,31.352308,121.449044
0210066858#,31.32863,121.449947
0210066975#,31.362315,121.540947
0210067022#,31.380508,121.41346
0210067032#,31.355141,121.449948
0210067080#,31.385459,121.395171
0210067089#,31.361435,121.366752
0210067097#,31.340188,121.181523
0210067134#,31.383733,121.500729
0210067174#,31.371409,121.560979
0210067301#,31.355834,121.449333
0210067400#,31.38821,121.450078
0210067418#,31.328624,121.530267
0210067480#,31.329467,121.366585
0210067487#,31.387555,121.344613
0210067509#,31.36317,121.372466
0210067555#,31.388978,121.410548
0210067560#,31.319595,121.44143
0210067571#,31.382515,121.192563
0210067582#,31.337558,121.387954
0210067606#,31.339888,121.391914
0210067701#,31.321734,121.458411
0210067730#,31.333808,121.616369
0210067749#,31.366907,121.273448
0210067815#,31.390758,121.233313
0210067837#,31.350668,121.574213
0210067849#,31.361997,121.399651
0210067966#,31.391872,121.500802
0210067979#,31.341626,121.495047
0210068010#,31.394227,121.333124
0210068046#,31.315996,121.40794
0210068075#,31.319251,121.384942
0210068083#,31.340388,121.504116
0210068085#,31.349907,121.38055
0210068117#,31.331729,121.421024
0210068134#,31.333022,121.302845
0210068161#,31.341886,121.468843
0210068177#,31.360653,121.368139
0210068180#,31.362652,121.444618
0210068314#,31.328631,121.512177
0210068326#,31.365536,121.543161
0210068328#,31.345613,121.344787
0210068332#,31.330621,121.448572
0210068409#,31.336373,121.402842
0210068455#,31.37034,121.325319
0210068501#,31.363851,121.467476
0210068522#,31.31493,121.274213
0210068619#,31.353194,121.429533
0210068731#,31.321347,121.490314
0210068735#,31.332684,121.512374
0210068811#,31.332053,121.4712
0210068843#,31.349574,121.404649
0210068873#,31.349448,121.49863
0210068882#,31.370449,121.490929
0210068889#,31.335278,121.431063
0210068933#,31.369407,121.397051
0210068953#,31.385053,121.467763
0210068969#,31.328352,121.539851
0210068970#,31.331388,121.207606
0210068972#,31.37721,121.442113
0210068973#,31.332139,121.425999
0210068974#,31.392021,121.393936
0210069066#,31.335599,121.593949
0210069138#,31.337418,121.516493
0210069227#,31.320511,121.627676
0210069302#,31.35941,121.592976
0210069446#,31.321515,121.536473
0210069489#,31.368335,121.338087
0210069530#,31.321013,121.493618
0210069564#,31.324953,121.533522
0210069567#,31.361426,121.426503
0210069654#,31.34097,121.39894
0210070279#,31.368458,121.480981
0210071562#,31.347851,121.571523
0210071584#,31.349548,121.527564
0210071691#,31.338876,121.381412
0210072031#,31.3257,121.601113
0210072054#,31.380203,121.49921
0210072064#,31.320631,121.566822
0210072092#,31.324895,121.529919
0210072252#,31.387151,121.26823
0210072254#,31.330326,121.386927
0210072286#,31.33192,121.526413
0210072291#,31.381097,121.495735
0210073501#,31.355982,121.585224
0210073577#,31.351326,121.559587
0210073585#,31.323093,121.447492
0210073618#,31.364682,121.403629
0210073655#,31.34084,121.28322
0210073679#,31.325228,121.522996
0210073725#,31.328124,121.539042
0210073796#,31.326494,121.3925
0210073885#,31.369988,121.564381
0210073899#,31.323169,121.543784
0210073902#,31.325672,121.523625
0210073984#,31.318273,121.542122
0210073988#,31.387184,121.424631
0210074000#,31.318175,121.490956
0210074531#,31.33626,121.269023
0210074682#,31.324766,121.527294
0210074730#,31.340031,121.532321
0210074761#,31.360468,121.368297
0210074789#,31.325536,121.573763
0210074841#,31.339597,121.436426
0210074884#,31.324944,121.540191
0210074910#,31.328426,121.533391
0210074916#,31.331961,121.454816
0210074953#,31.37774,121.501589
0210074977#,31.335545,121.475873
0210075026#,31.338992,121.42254
0210075269#,31.326867,121.491813
0210075296#,31.333927,121.535959
0210075314#,31.332102,121.615456
0210075358#,31.333601,121.546299
0210075369#,31.323027,121.379062
0210075370#,31.350013,121.585633
0210075418#,31.347913,121.573685
0210076253#,31.334718,121.638825
0210086028#,31.332025,121.443076
0210086039#,31.330659,121.439509
0210086064#,31.345909,121.50861
0210086075#,31.333875,121.446521
0210086080#,31.324026,121.346117
0210086083#,31.355842,121.441146
0210086118#,31.323865,121.426497
0210086143#,31.344499,121.513872
0210086153#,31.326309,121.384898
0210086158#,31.379116,121.463954
0210086182#,31.380968,121.498604
0210086202#,31.393317,121.505428
0210086224#,31.372952,121.456025
0210086274#,31.343343,121.393499
0210086289#,31.344463,121.500326
0210086293#,31.338176,121.379881
0210086309#,31.366257,121.372809
0210086347#,31.335457,121.346722
0210086529#,31.340062,121.454524
0210086559#,31.334683,121.478768
0210086565#,31.345061,121.508213
0210086588#,31.353435,121.291214
0210086612#,31.382074,121.443893
0210086640#,31.328068,121.472765
0210086641#,31.340944,121.277584
0210086643#,31.346167,121.429112
0210086695#,31.350824,121.355693
0210086717#,31.329404,121.44256
0210086719#,31.338572,121.45931
0210086777#,31.34603,121.508925
0210086841#,31.348031,121.452352
0210086846#,31.337283,121.525919
0210086865#,31.337411,121.571572
0210086901#,31.333918,121.451054
0210086902#,31.347126,121.503642
0210086954#,31.373776,121.469803
0210086986#,31.320692,121.484888
0210086989#,31.355944,121.434628
0210086991#,31.347062,121.494186
0210087009#,31.324597,121.523958
0210087014#,31.363898,121.356446
0210087022#,31.332624,121.396672
0210087044#,31.329513,121.489839
0210087046#,31.327763,121.347967
0210087134#,31.370051,121.372593
0210087152#,31.322339,121.373441
0210087153#,31.385124,121.468288
0210087154#,31.32693,121.520895
0210087157#,31.366496,121.373087
0210087160#,31.339806,121.39371
0210087271#,31.334335,121.453484
0210087278#,31.330694,121.448305
0210087282#,31.389421,121.409444
0210087348#,31.361018,121.3647
0210087384#,31.377548,121.415905
0210087423#,31.344469,121.434427
0210087432#,31.31799,121.426787
0210087464#,31.36923,121.495375
0210087480#,31.3909,121.399969
0210087514#,31.340495,121.454655
0210087519#,31.33768,121.446518
0210087557#,31.334258,121.467693
0210087570#,31.346009,121.489168
0210087573#,31.344073,121.500069
0210087604#,31.394923,121.409044
0210087622#,31.337266,121.456228
0210087655#,31.330099,121.497452
0210087667#,31.378852,121.43595
0210087687#,31.318095,121.377321
0210087775#,31.321422,121.540018
0210087812#,31.335239,121.637967
0210087814#,31.31676,121.34888
0210087910#,31.333288,121.397418
0210087934#,31.330642,121.453438
0210087947#,31.395265,121.39222
0210087979#,31.339862,121.39829
0210087999#,31.361537,121.363578
0210088000#,31.359908,121.548746
0210088020#,31.333578,121.43043
0210088029#,31.357335,121.362957
0210088030#,31.333696,121.498113
0210088108#,31.336201,121.513526
0210088126#,31.332587,121.428057
0210088231#,31.34231,121.398177
0210088233#,31.388863,121.486226
0210088308#,31.322492,121.471815
0210088339#,31.349625,121.431653
0210088369#,31.332987,121.394193
0210088377#,31.330653,121.540127
0210088408#,31.337342,121.49462
0210088424#,31.350076,121.494849
0210088440#,31.34639,121.42576
0210088461#,31.333824,121.459218
0210088464#,31.321256,121.455827
0210088465#,31.328468,121.53048
0210088481#,31.337238,121.544234
0210088532#,31.348829,121.498983
0210088550#,31.330733,121.537946
0210088568#,31.324951,121.470895
0210088578#,31.320899,121.545569
0210088583#,31.348202,121.446801
0210088615#,31.368932,121.158392
0210088616#,31.351873,121.175967
0210088660#,31.377732,121.443007
0210088669#,31.319264,121.481467
0210088686#,31.36229,121.476886
0210088688#,31.33062,121.540589
0210088689#,31.32471,121.527365
0210088700#,31.340714,121.5277
0210088825#,31.369038,121.431997
0210088843#,31.321854,121.3034
0210088847#,31.315901,121.344215
0210088852#,31.332761,121.365262
0210088885#,31.377312,121.344848
0210088931#,31.374487,121.442617
0210088986#,31.35832,121.449512
0210088991#,31.328203,121.345036
0210088997#,31.352651,121.451871
0210089017#,31.336993,121.544567
0210089031#,31.324231,121.459341
0210089032#,31.349485,121.500678
0210089052#,31.319517,121.53967
0210089099#,31.316041,121.198583
0210089107#,31.318195,121.452018
0210089110#,31.330663,121.47606
0210089135#,31.389225,121.368958
0210089144#,31.367971,121.422115
0210089182#,31.339202,121.491566
0210089198#,31.354073,121.332505
0210089229#,31.342517,121.477826
0210089231#,31.343112,121.446579
0210089239#,31.329685,121.399242
0210089250#,31.39652,121.423644
0210089295#,31.3373,121.465062
0210089304#,31.336962,121.460536
0210089309#,31.38149,121.32117
0210089310#,31.373938,121.483381
0210089324#,31.395906,121.448506
0210089330#,31.327527,121.394213
0210089377#,31.365514,121.376723
0210089415#,31.334975,121.405537
0210089432#,31.331994,121.39568
0210089511#,31.330623,121.376225
0210089519#,31.319711,121.501044
0210089544#,31.329268,121.496756
0210089573#,31.342411,121.428421
0210089594#,31.345545,121.353491
0210089630#,31.337439,121.516584
0210089654#,31.34041,121.42971
0210089679#,31.318169,121.412634
0210089702#,31.32539,121.362225
0210089703#,31.359872,121.394117
0210089736#,31.318428,121.541416
0210089743#,31.368824,121.442895
0210089770#,31.341661,121.493878
0210089814#,31.378689,121.465303
0210089828#,31.321663,121.535731
0210089840#,31.366081,121.37154
0210089865#,31.332568,121.415065
0210089929#,31.317476,121.489015
0210089956#,31.344255,121.563133
0210090043#,31.333329,121.397667
0210090051#,31.320007,121.50407
0210090063#,31.336656,121.482601
0210090108#,31.350429,121.461087
0210090145#,31.333453,121.268685
0210090151#,31.338434,121.420523
0210090169#,31.345923,121.489465
0210090220#,31.361899,121.518434
0210090231#,31.326753,121.478767
0210090267#,31.343832,121.435456
0210090277#,31.315937,121.32716
0210090308#,31.338919,121.447002
0210090315#,31.337384,121.456306
0210090336#,31.344105,121.480529
0210090353#,31.371502,121.475595
0210090391#,31.384345,121.378369
0210090394#,31.370801,121.313193
0210090429#,31.334299,121.530727
0210090464#,31.346921,121.441697
0210090490#,31.327608,121.460428
0210090515#,31.318494,121.634117
0210090539#,31.389586,121.364805
0210090560#,31.33074,121.537904
0210090579#,31.348152,121.452208
0210090593#,31.341889,121.468842
0210090617#,31.343045,121.392692
0210090675#,31.398019,121.443117
0210090695#,31.328457,121.476531
0210090736#,31.329723,121.254994
0210090751#,31.33019,121.497652
0210090765#,31.331158,121.476375
0210090840#,31.373718,121.392003
0210090855#,31.34009,121.363143
0210090859#,31.388044,121.394863
0210090914#,31.365436,121.468266
0210090951#,31.361698,121.346835
0210090991#,31.345845,121.489409
0210091016#,31.343325,121.471888
0210091037#,31.381088,121.244369
0210091078#,31.320803,121.479696
0210091106#,31.317803,121.397554
0210091129#,31.318872,121.38825
0210091173#,31.359565,121.448962
0210091182#,31.365472,121.468264
0210091197#,31.338547,121.473912
